date,openings_rate,quits_rate,layoffs_rate,openings_z,quits_z,layoffs_z,composite,jolts_mci,jolts_mci_ma12
2016-07-01,4.0,2.1,1.2,0.2665968762462891,0.253028562614133,0.28377582009167857,0.26780041965070017,108.13438851725661,107.0805239924486
2016-08-01,3.8,2.1,1.3,0.1086915201280522,0.253028562614133,0.10896525330009008,0.15689511201409176,105.97328149442735,107.34684948647141
2016-09-01,3.9,2.1,1.1,0.18764419818717062,0.253028562614133,0.45858638688326664,0.29975304922819007,108.75701924295672,107.44147083297777
2016-10-01,3.7,2.1,1.1,0.029738842068934113,0.253028562614133,0.45858638688326664,0.24711793052211126,107.73136837820397,107.7077963270006
2016-11-01,4.0,2.1,1.2,0.2665968762462891,0.253028562614133,0.28377582009167857,0.26780041965070017,108.13438851725661,107.75053177969863
2016-12-01,3.9,2.1,1.2,0.18764419818717062,0.253028562614133,0.28377582009167857,0.24148286029766072,107.62156308488022,107.80241767350697
2017-01-01,3.7,2.2,1.2,0.029738842068934113,0.5300671348193865,0.28377582009167857,0.2811939323266664,108.39537525379066,107.98595793789997
2017-02-01,3.9,2.1,1.2,0.18764419818717062,0.253028562614133,0.28377582009167857,0.24148286029766072,107.62156308488022,107.93407204409162
2017-03-01,3.8,2.2,1.2,0.1086915201280522,0.5300671348193865,0.28377582009167857,0.30751149167970576,108.90820068616705,108.06227840218573
2017-04-01,4.0,2.1,1.2,0.2665968762462891,0.253028562614133,0.28377582009167857,0.26780041965070017,108.13438851725661,108.20308321388067
2017-05-01,3.8,2.1,1.2,0.1086915201280522,0.253028562614133,0.28377582009167857,0.21516530094462125,107.10873765250383,108.4720943836697
2017-06-01,4.1,2.2,1.3,0.3455495543054072,0.5300671348193865,0.10896525330009008,0.3281939808082946,109.31122082521969,108.66478508917304
2017-07-01,4.1,2.1,1.3,0.3455495543054072,0.253028562614133,0.10896525330009008,0.23584779007321008,107.5117577915565,108.90021124737434
2017-08-01,4.1,2.1,1.3,0.3455495543054072,0.253028562614133,0.10896525330009008,0.23584779007321008,107.5117577915565,108.76209211144563
2017-09-01,4.1,2.2,1.2,0.3455495543054072,0.5300671348193865,0.28377582009167857,0.386464169738824,110.44667698329617,109.04025372234499
2017-10-01,4.2,2.2,1.2,0.42450223236452594,0.5300671348193865,0.28377582009167857,0.4127817290918636,110.95950241567256,109.29666643853318
2017-11-01,4.1,2.2,1.2,0.3455495543054072,0.5300671348193865,0.28377582009167857,0.386464169738824,110.44667698329617,109.76751875493585
2017-12-01,4.1,2.2,1.2,0.3455495543054072,0.5300671348193865,0.28377582009167857,0.386464169738824,110.44667698329617,110.3665774294326
2018-01-01,4.3,2.0,1.3,0.503454910423644,-0.024010009591120537,0.10896525330009008,0.19613671804420452,106.73794562264607,110.82483129223438
2018-02-01,4.2,2.2,1.2,0.42450223236452594,0.5300671348193865,0.28377582009167857,0.4127817290918636,110.95950241567256,111.43304040784146
2018-03-01,4.4,2.2,1.2,0.5824075884827629,0.5300671348193865,0.28377582009167857,0.4654168477979426,111.98515328042531,112.04124952344851
2018-04-01,4.4,2.3,1.2,0.5824075884827629,0.8071057070246388,0.28377582009167857,0.5577630385330267,113.78461631408851,112.44761749244196
2018-05-01,4.5,2.3,1.2,0.6613602665418808,0.8071057070246388,0.28377582009167857,0.584080597886066,114.29744174646488,112.81125000873739
2018-06-01,4.6,2.3,1.2,0.740312944600999,0.8071057070246388,0.28377582009167857,0.6103981572391054,114.81026717884126,113.16573208392249
2018-07-01,4.6,2.3,1.2,0.740312944600999,0.8071057070246388,0.28377582009167857,0.6103981572391054,114.81026717884126,113.614835505614
2018-08-01,4.6,2.3,1.2,0.740312944600999,0.8071057070246388,0.28377582009167857,0.6103981572391054,114.81026717884126,114.46762122053269
2018-09-01,4.7,2.3,1.2,0.8192656226601177,0.8071057070246388,0.28377582009167857,0.636715716592145,115.32309261121765,114.89573808423734
2018-10-01,4.7,2.3,1.2,0.8192656226601177,0.8071057070246388,0.28377582009167857,0.636715716592145,115.32309261121765,115.22578558894503
2018-11-01,4.8,2.3,1.3,0.8982183007192358,0.8071057070246388,0.10896525330009008,0.6047630870146549,114.70046188551754,115.21663514783472
2018-12-01,4.8,2.3,1.2,0.8982183007192358,0.8071057070246388,0.28377582009167857,0.6630332759451844,115.83591804359403,115.25937060053276
2019-01-01,4.8,2.3,1.1,0.8982183007192358,0.8071057070246388,0.45858638688326664,0.7213034648757137,116.97137420167051,115.25937060053275
2019-02-01,4.5,2.4,1.2,0.6613602665418808,1.0841442792298923,0.28377582009167857,0.6764267886211505,116.09690478012809,115.36659040063999
2019-03-01,4.6,2.3,1.1,0.740312944600999,0.8071057070246388,0.45858638688326664,0.6686683461696349,115.94572333691775,115.32385494794197
2019-04-01,4.6,2.3,1.3,0.740312944600999,0.8071057070246388,0.10896525330009008,0.5521279683085759,113.67481102076478,115.14376269603952
2019-05-01,4.6,2.3,1.2,0.740312944600999,0.8071057070246388,0.28377582009167857,0.6103981572391054,114.81026717884126,115.10102724334149
2019-06-01,4.6,2.3,1.2,0.740312944600999,0.8071057070246388,0.28377582009167857,0.6103981572391054,114.81026717884126,114.98197132635771
2019-07-01,4.5,2.4,1.2,0.6613602665418808,1.0841442792298923,0.28377582009167857,0.6764267886211505,116.09690478012809,114.63093726366314
2019-08-01,4.5,2.3,1.2,0.6613602665418808,0.8071057070246388,0.28377582009167857,0.584080597886066,114.29744174646488,114.40810955906267
2019-09-01,4.5,2.3,1.3,0.6613602665418808,0.8071057070246388,0.10896525330009008,0.5258104089555365,113.16198558838839,114.120797507053
2019-10-01,4.6,2.3,1.2,0.740312944600999,0.8071057070246388,0.28377582009167857,0.6103981572391054,114.81026717884126,106.08249188626962
2019-11-01,4.3,2.3,1.2,0.503454910423644,0.8071057070246388,0.28377582009167857,0.5314454791799871,113.2717908817121,98.97660768058779
2019-12-01,4.2,2.3,1.3,0.42450223236452594,0.8071057070246388,0.10896525330009008,0.4468577308964183,111.62350929125925,97.4419780615425
2020-01-01,4.5,2.3,1.2,0.6613602665418808,0.8071057070246388,0.28377582009167857,0.584080597886066,114.29744174646488,96.33546530620187
2020-02-01,4.4,2.3,1.3,0.5824075884827629,0.8071057070246388,0.10896525330009008,0.49949284960249724,112.649160156012,95.94093345408494
2020-03-01,3.8,1.9,8.6,0.1086915201280522,-0.30104858179637406,-12.652206122485856,-4.281521061384725,19.486055887517306,95.69290884228276
2020-04-01,3.4,1.5,7.0,-0.2071191921084212,-1.409202870617387,-9.855237053820442,-3.82385303884875,28.404200552582846,95.68946082979222
2020-05-01,4.0,1.7,1.6,0.2665968762462891,-0.8551257262068804,-0.41546644707467495,-0.33466509901175545,96.3947117502979,95.68946082979222
2020-06-01,4.3,1.9,1.6,0.503454910423644,-0.30104858179637406,-0.41546644707467495,-0.07102003948246834,101.5321141147534,95.38384789556193
2020-07-01,4.5,2.2,1.3,0.6613602665418808,0.5300671348193865,0.10896525330009008,0.43346421822045245,111.3625225547252,95.66200950646129
2020-08-01,4.4,2.1,1.1,0.5824075884827629,0.253028562614133,0.45858638688326664,0.43134084599338746,111.32114640483863,95.88483721106176
2020-09-01,4.4,2.2,1.1,0.5824075884827629,0.5300671348193865,0.45858638688326664,0.523687036728472,113.12060943850182,96.56591877846402
2020-10-01,4.6,2.3,1.2,0.740312944600999,0.8071057070246388,0.28377582009167857,0.6103981572391054,114.81026717884126,105.42611077834461
2020-11-01,4.6,2.2,1.5,0.740312944600999,0.5300671348193865,-0.24065588028308646,0.343241399712433,109.60443567094862,114.05671182523712
2020-12-01,4.5,2.4,1.3,0.6613602665418808,1.0841442792298923,0.10896525330009008,0.618156599690621,114.96144862205158,117.09430939078187
2021-01-01,4.8,2.3,1.1,0.8982183007192358,0.8071057070246388,0.45858638688326664,0.7213034648757137,116.97137420167051,120.08917150362862
2021-02-01,5.2,2.4,1.1,1.2140290129557096,1.0841442792298923,0.45858638688326664,0.9189198930229563,120.82213896483924,122.34115337743015
2021-03-01,5.6,2.5,1.0,1.5298397251921827,1.3611828514351458,0.633396953674855,1.174806510100728,125.80835988608443,124.64846915753053
2021-04-01,6.1,2.7,1.0,1.9246031154877745,1.9152599958456529,0.633396953674855,1.491086688336094,131.9714131152927,126.81842813842651
2021-05-01,6.4,2.6,0.9,2.16146114966513,1.6382214236403994,0.8082075204664434,1.5359633645906576,132.84588253683515,128.87771930672474
2021-06-01,6.6,2.8,0.9,2.3193665057833663,2.192298568050905,0.8082075204664434,1.7732908647669048,137.47045946891427,131.67074027295786
2021-07-01,7.0,2.8,1.0,2.63517721801984,2.192298568050905,0.633396953674855,1.8202909132485334,138.38630504034333,133.9101236931585
2021-08-01,6.9,2.8,0.9,2.5562245399607217,2.192298568050905,0.8082075204664434,1.8522435428260235,139.00893576604344,135.93927786235955
2021-09-01,6.8,2.9,1.0,2.477271861901603,2.4693371402561586,0.633396953674855,1.860001985277539,139.16011720925374,137.583050620554
2021-10-01,7.0,2.8,0.9,2.63517721801984,2.192298568050905,0.8082075204664434,1.878561102179063,139.5217611984198,139.08946657954405
2021-11-01,7.0,3.0,0.9,2.63517721801984,2.746375712461412,0.8082075204664434,2.063253483649232,143.12068726574617,140.1467791168426
2021-12-01,7.1,2.9,0.9,2.714129896078958,2.4693371402561586,0.8082075204664434,1.9972248522671867,141.83404966445937,140.65121644483298
2022-01-01,7.0,2.9,0.9,2.63517721801984,2.4693371402561586,0.8082075204664434,1.9709072929141476,141.321224232083,140.53484620361542
2022-02-01,7.2,2.8,0.9,2.7930825741380767,2.192298568050905,0.8082075204664434,1.9311962208851419,140.54741206317257,140.23493569800488
2022-03-01,7.5,2.9,0.9,3.0299406083154317,2.4693371402561586,0.8082075204664434,2.1024950896793446,143.8853513939649,139.84116618261228
2022-04-01,7.3,3.0,0.9,2.872035252197195,2.746375712461412,0.8082075204664434,2.14220616170835,144.65916356287534,139.55040611811208
2022-05-01,7.1,2.8,1.0,2.714129896078958,2.192298568050905,0.633396953674855,1.8466084726015728,138.8991304727197,138.89946154980697
2022-06-01,6.9,2.7,1.0,2.5562245399607217,1.9152599958456529,0.633396953674855,1.7016271631604099,136.07401657430376,137.94860647589135
2022-07-01,7.0,2.6,1.0,2.63517721801984,1.6382214236403994,0.633396953674855,1.635598531778365,134.78737897301696,137.3403973602843
2022-08-01,6.2,2.8,1.0,2.003555793546893,2.192298568050905,0.633396953674855,1.6097504384242176,134.28370158133228,136.20945003446624
2022-09-01,6.6,2.7,0.9,2.3193665057833663,1.9152599958456529,0.8082075204664434,1.680944674031821,135.67099643525108,135.15213749716767
2022-10-01,6.4,2.6,1.0,2.16146114966513,1.6382214236403994,0.633396953674855,1.4776931756601284,131.71042637875868,133.43472995045371
2022-11-01,6.4,2.6,1.0,2.16146114966513,1.6382214236403994,0.633396953674855,1.4776931756601284,131.71042637875868,131.6402396027297
2022-12-01,6.6,2.7,1.0,2.3193665057833663,1.9152599958456529,0.633396953674855,1.6226744851012915,134.5355402771746,130.7420327593467
2023-01-01,6.2,2.5,1.1,2.003555793546893,1.3611828514351458,0.45858638688326664,1.2744416772884353,127.74985632226623,129.64198476935016
2023-02-01,6.0,2.5,1.0,1.8456504374286564,1.3611828514351458,0.633396953674855,1.2800767475128858,127.85966161558994,128.37099496856143
2023-03-01,5.9,2.4,1.2,1.7666977593695383,1.0841442792298923,0.28377582009167857,1.044872619563703,123.27646083339741,127.27018464184054
2023-04-01,6.0,2.3,1.1,1.8456504374286564,0.8071057070246388,0.45858638688326664,1.0371141771121872,123.12527939018707,126.1483877571328
2023-05-01,5.7,2.6,1.0,1.6087924032513015,1.6382214236403994,0.633396953674855,1.293470260188852,128.120648352124,125.18569656634061
2023-06-01,5.6,2.4,1.1,1.5298397251921827,1.0841442792298923,0.45858638688326664,1.024190130435114,122.87344069434477,124.22300537554842
2023-07-01,5.3,2.3,1.1,1.2929816910148277,0.8071057070246388,0.45858638688326664,0.8528912616409111,119.53550136355243,122.78031142724326
2023-08-01,5.6,2.3,1.1,1.5298397251921827,0.8071057070246388,0.45858638688326664,0.9318439397000294,121.07397766068155,121.80502178285023
2023-09-01,5.6,2.3,1.0,1.5298397251921827,0.8071057070246388,0.633396953674855,0.9901141286305588,122.20943381875804,120.8759156036458
2023-10-01,5.2,2.3,1.0,1.2140290129557096,0.8071057070246388,0.633396953674855,0.884843891218401,120.15813208925252,120.23067346396044
2023-11-01,5.2,2.3,1.0,1.2140290129557096,0.8071057070246388,0.633396953674855,0.884843891218401,120.15813208925252,119.5770432198891
2023-12-01,5.2,2.2,1.1,1.2140290129557096,0.5300671348193865,0.45858638688326664,0.7342275115527875,117.22321289751285,118.30529108237609
2024-01-01,5.1,2.1,1.0,1.1350763348965909,0.253028562614133,0.633396953674855,0.6738339503951929,116.04638058954977,117.5745780372947
2024-02-01,5.1,2.2,1.1,1.1350763348965909,0.5300671348193865,0.45858638688326664,0.707909952199748,116.71038746513646,116.9327839100999
2024-03-01,5.0,2.1,1.0,1.0561236568374728,0.253028562614133,0.633396953674855,0.6475163910421536,115.53355515717338,116.20551887750906
2024-04-01,4.6,2.2,1.0,0.740312944600999,0.5300671348193865,0.633396953674855,0.6345923443650802,115.28171646133106,115.06273543481444
2024-05-01,4.7,2.1,1.1,0.8192656226601177,0.253028562614133,0.45858638688326664,0.5102935240525058,112.85962270196777,114.31372150751241
2024-06-01,4.5,2.1,0.9,0.6613602665418808,0.253028562614133,0.8082075204664434,0.5741987832074857,114.10488415336798,113.26824508709042
2024-07-01,4.5,2.1,1.1,0.6613602665418808,0.253028562614133,0.45858638688326664,0.4576584053464268,111.83397183721499,112.47649570709036
2024-08-01,4.6,2.1,1.1,0.740312944600999,0.253028562614133,0.45858638688326664,0.4839759646994662,112.34679726959138,111.97550639159056
2024-09-01,4.2,2.0,1.1,0.42450223236452594,-0.024010009591120537,0.45858638688326664,0.286359536552224,108.49603250642265,111.28182637058741
2024-10-01,4.5,2.0,1.0,0.6613602665418808,-0.024010009591120537,0.633396953674855,0.42358240354187177,111.1699649616283,111.08989800180842
2024-11-01,4.6,1.9,1.2,0.740312944600999,-0.30104858179637406,0.28377582009167857,0.2410133942987678,107.61241504418851,110.56715979159743
2024-12-01,4.4,1.9,1.1,0.5824075884827629,-0.30104858179637406,0.45858638688326664,0.24664846452321845,107.72222033751224,110.43895343350334
2025-01-01,4.5,2.0,1.1,0.6613602665418808,-0.024010009591120537,0.45858638688326664,0.36531221461134233,110.03450880355182,110.06961848858815
2025-02-01,4.4,2.0,1.2,0.5824075884827629,-0.024010009591120537,0.28377582009167857,0.28072446632777365,108.38622721309893,109.83419233038681
2025-03-01,4.2,2.2,1.0,0.42450223236452594,0.5300671348193865,0.633396953674855,0.5293221069529225,113.23041473182553,109.41867392028304
2025-04-01,4.3,2.0,1.1,0.503454910423644,-0.024010009591120537,0.45858638688326664,0.3126770959052634,109.00885793879904,109.31145412017582
2025-05-01,4.4,2.1,1.1,0.5824075884827629,0.253028562614133,0.45858638688326664,0.43134084599338746,111.32114640483863,108.88678526896176
2025-06-01,4.3,2.1,1.2,0.503454910423644,0.253028562614133,0.28377582009167857,0.34675309770981855,109.67286481438575,109.0123059512896
2025-07-01,4.3,2.0,1.1,0.503454910423644,-0.024010009591120537,0.45858638688326664,0.3126770959052634,109.00885793879904,108.99131939330273
2025-08-01,4.2,2.0,1.2,0.42450223236452594,-0.024010009591120537,0.28377582009167857,0.22808934762169467,107.3605763483462,
2025-09-01,4.3,1.9,1.1,0.503454910423644,-0.30104858179637406,0.45858638688326664,0.22033090517017886,107.20939490513585,
2025-10-01,4.3,1.9,1.2,0.503454910423644,-0.30104858179637406,0.28377582009167857,0.1620607162396495,106.07393874705937,
2025-11-01,4.1,2.0,1.0,0.3455495543054072,-0.024010009591120537,0.633396953674855,0.3183121661297139,109.11866323212278,
2025-12-01,4.0,2.0,1.1,0.2665968762462891,-0.024010009591120537,0.45858638688326664,0.23372441784614506,107.47038164166992,
